file_name,platform,hash
"family__woman,_woman,_boy,_boy_488.png",Google,9badf4ef8ac54be52588287202d82a61
man_firefighter_311.png,Windows,a57de5789559f7db8899c04e894013b7
lipstick_1119.png,Twitter,ba9792b3e2f4cc97a4d7b81fa9ff696c
motorway_883.png,Samsung,f786aa654a7f8ca55073720d2464731d
railway_track_884.png,Google,dd8b693dc60afb77875da9b166b1bc6a
Japanese_“application”_button_1506.png,JoyPixels,c89bd4009e9fb825359e4cd43d1af4bf
rainbow_flag_1552.png,Windows,48dd5660a8f5d9614417a9c0896b7b87
keycap__9_1472.png,Windows,67e69359843f335bec7a423b55bf7eb6
anguished_face_77.png,Apple,fbbc41619b594fd2d18243ed858ee18e
shuffle_tracks_button_1399.png,Google,3cb2f4ba88861efe88993a3b17677785
castle_817.png,Google,a67705b604b1c7bac27c8c7e5fd86315
flag__Turkmenistan_1783.png,Twitter,b2b8b57867235de281ddec0cfd38e126
custard_751.png,Twitter,b7fab76596dbf9cf811fffe2995a85e4
globe_showing_Asia-Australia_780.png,Samsung,37a7112b810b2de4f1e47648cad69f74
BACK_arrow_1369.png,Windows,d679373c02284133014db7930e20710c
Japanese_dolls_1004.png,JoyPixels,9d0e82db2551f562c3f69dbf1bd0efa6
sleeping_face_48.png,Samsung,95497c4297ee24424816dc82cdd953bd
flashlight_1181.png,Apple,945d341b932e4997b398fbd107bb77be
open_hands_183.png,Twitter,b4a033e30dadec6fba13adb4ee837cf8
first_quarter_moon_face_956.png,Windows,380cae67a282259a0f39f0659ee1afbb
guard_319.png,Windows,e2f637131199e251dc4c3889beaa7c57
orthodox_cross_1381.png,Samsung,28031ee6c7b9082b80d0c2313065082f
flag__Czechia_1612.png,JoyPixels,13496d91f2c3ffb0929256abcfa0e037
rhinoceros_551.png,Twitter,40a3e2fa8171d73cae3e43474b6acac8
dagger_1265.png,Facebook,e33f930d9bbfafec96bfbecd586780b0
llama_547.png,Samsung,61994685c5df3e2007075c443028fa67
"family__man,_man,_boy_480.png",Apple,147d1774333808cfe95b0a6b2f221869
black_medium_square_1531.png,Samsung,e1940600ffaeb982f80b24f0916e29e8
call_me_hand_168.png,Windows,4d7d73b6d3d16599ccf5ccb1dd15010a
woman_facepalming_261.png,Facebook,3c53bb5a6a55d372419668c9ca629e72
couch_and_lamp_1302.png,Google,bac190c5105fc64f671790331a0f266f
aerial_tramway_909.png,Facebook,85d6517a4bb3e2bc2dc02dd1ba522adf
bust_in_silhouette_501.png,Facebook,d341ed8035883a20f24d2268657b92a3
flag__Brazil_1586.png,JoyPixels,b97a87531ac5cb2f185c1885711b93a2
vibration_mode_1421.png,Samsung,a91f9c16076e34232a4bfc88db58bf77
Japanese_“open_for_business”_button_1511.png,JoyPixels,7f3b61be0a951e9bc45ba1f956c4b02e
couch_and_lamp_1302.png,Apple,b7b3416ed7c784e98b0b60b502f1299c
rainbow_980.png,Twitter,9b457c7ddadb77490b23d4fff951a8a3
hut_800.png,Twitter,1efa0dc031877e7404aacb82536915b5
non-potable_water_1347.png,Apple,99d76c286212cba2888808f7f6cdf224
full_moon_950.png,JoyPixels,deb5ec450c0a6f892073f8090c727d24
flag__Comoros_1679.png,Apple,6f636c480bc6a0cd549db1302f1700fb
dango_730.png,JoyPixels,76877583eb8c19b220a40140785a9051
man_gesturing_NO_242.png,Samsung,9b769fe4a00592a60600f750e58284b2
inbox_tray_1216.png,Windows,8d8928bbbf0d4c621d9a9c087dad9027
open_mailbox_with_lowered_flag_1221.png,Google,adf855bc1efde8ecb094926ad9e2b465
deaf_person_253.png,Google,668191d5157f8be9ce41c44a4b369524
euro_banknote_1205.png,Google,104dbab5dcc0df0add32143fe184af01
Japanese_“no_vacancy”_button_1512.png,Twitter,13ae53545028be10ed667ed78993bc0b
camel_545.png,Apple,7ee8efca2d4e35a7bab7603f663c9180
leg_193.png,Twitter,c119e7816c1ae8642611442062e185d2
sun_with_face_961.png,Windows,b38612f9ab25b030ca20bfac4ee941dc
sad_but_relieved_face_80.png,Facebook,8aecaf698c97dcb37fbbdcf55be23a3f
pool_8_ball_1050.png,Google,4c4fd851e1decfbe7ad77d28eeda75ba
flag__Poland_1739.png,Apple,65aa2da88457d6ace1c671cef7470f28
flag__Afghanistan_1558.png,JoyPixels,2d906c8522e4a7786c59929f3fbecbe2
man_artist_302.png,Windows,eacb64bc50f3619370ab39a7a16521d6
flag__Colombia_1604.png,Samsung,588e9c5125a1b705c7ffb0d27dbb4f36
Santa_Claus_345.png,Twitter,9b491a345b43a57484317bbd24c6b989
teapot_756.png,JoyPixels,ee2f49930df0436f5456d1bd79e1cb0f
angry_face_93.png,Twitter,6a98e74dec50b43aa3b141ef43c33a31
flag__Martinique_1710.png,Samsung,d2d837c921d740ca1c7a075791f4df99
eye_in_speech_bubble_151.png,Windows,b32f57c7cf3775804001b52d5ae48cc8
full_moon_face_960.png,Facebook,72fb221fddbed7e13b32981fbf69e587
rooster_575.png,Google,43b82c272d61e21702ca34eb81ca195f
drooling_face_47.png,Google,8d29d6a08880066e11cc0e1ad3c762de
beer_mug_763.png,Twitter,b3b2e67cefc6d8070fd35585cdbb02c7
woman_running_401.png,JoyPixels,9709b8c45eb139c372017b5066b2ab93
front-facing_baby_chick_578.png,Apple,d0a97f363eb3f6b71c2beaedd734f0bc
bar_chart_1242.png,Facebook,d14f53322bd4c47a8c12a32e181f579b
woman_mountain_biking_441.png,Windows,7c022946d3df374ee73dd9d81e0cbda7
bed_1301.png,Windows,f58c30744a5222d681202fd10faa5faa
flag__Mauritius_1714.png,Apple,a3a6d68ad188c0a2b24bf2b86dd0b3e8
keycap__#_1461.png,Apple,8f5d793ebbba0a6ee694fd404386c705
sparkles_998.png,Twitter,f0b83452d2b815505641af1f2e0af08d
yellow_heart_135.png,Google,5b7d3bfbb6b87b583786c5aee927882b
loudly_crying_face_82.png,Samsung,2f8adb74c706fec2541c2a42ea3d0708
trackball_1162.png,Facebook,38f6f278cb841db45c850c11b9335f92
card_file_box_1251.png,JoyPixels,d429d2d1f9254f882e0f97f5104a941a
person_walking_381.png,Facebook,455968b5715071d68ce0dee277046117
oden_725.png,Google,91681be6576ad21ed0bfe7331a5cd932
unicorn_530.png,Samsung,74cb1f9ff72b40c226f4aba3142926bf
sparkling_heart_123.png,Twitter,c565892f9db5828b5b90e3c66d0c84fa
green_circle_1516.png,Google,13c4d40745090d6430aae17a547497eb
beating_heart_125.png,Twitter,337b121ff22570acc14ac7b9c3fb8f25
crossed_flags_1549.png,Windows,c97af132c55cd2f772c62eadaf4e0019
fire_engine_860.png,Google,d4e0c194d5b68fc93b6e8cfa0e1c364e
person_standing_384.png,JoyPixels,953195d67d9b5c979612babc1aec3a7f
winking_face_10.png,Windows,0c2f5e07c7a6cb4d782d0404e7476d2b
peanuts_681.png,Twitter,1034a966e11f7e7537847c83511fe199
chicken_574.png,Google,52b22ad3bb8fdf5a0ff62afcc627149f
lady_beetle_616.png,Twitter,c10b50d4da67edc710975c346ffbd020
milky_way_966.png,Google,208084bff1c8adb162c643ec233785ad
exclamation_question_mark_1432.png,JoyPixels,7139a0c5676925d40c0207dd92a9e83c
keycap__1_1464.png,JoyPixels,8cb891322fae3870c65476314143822d
dress_1089.png,Samsung,cd4f24f253f80066482473afbf511db3
Aries_1386.png,Twitter,10a1ad0147e051c9e12c7f39cbfe88a1
large_blue_diamond_1538.png,Apple,f04e9167a92b2c25b798cd724240fbd4
flag__Pakistan_1738.png,Samsung,c7198665606edd2cb1c07d1c380567e7
palms_up_together_184.png,Facebook,c91cf0e40a6b5a96d51f8deda4f8f285
school_813.png,JoyPixels,84b0c41b2a5455b1f7983ae064c48cf3
man_farmer_278.png,Apple,b6896a48455d97b05c1a613d3605782f
green_circle_1516.png,Facebook,77dde3f8d9e2278cafae67682bdec7f2
white_medium-small_square_1534.png,Apple,ad2d204fda09558a77ee9d550775d84f
cloud_with_lightning_975.png,Twitter,525c0ac9a646777cf4812bc0431dac18
sandwich_700.png,Google,e6d5fc9642cc4123371950a30ab4e26a
cricket_617.png,Twitter,114ebd5ad70d4587111950022bb1296e
boomerang_1268.png,JoyPixels,36cb5b9dede49c8cc641e90fb279a40a
dollar_banknote_1204.png,Samsung,cec6074eccf8c346e71cdbafefa8cdb6
boar_540.png,Windows,55eb608c3a0c671f7b5d32e4f9149c72
moai_1325.png,Facebook,ed473866449507eda214f5a896f738a1
flag__Germany_1613.png,Google,b23b9855540118d7ef9dcc06d23f1468
sad_but_relieved_face_80.png,Apple,23e2680d1a1463cf3e494a5008249237
mahjong_red_dragon_1068.png,Facebook,9a69d0c5bbccd0e4cd0a1096180d39db
green_apple_658.png,Google,735357a1dbd9a21001410a8251dc9b0c
desert_791.png,Google,bf18087a78900fe9cd80be2bacb3aa15
roasted_sweet_potato_724.png,Apple,4a318e05f3c7b5be7e976f35a9d7f480
mountain_786.png,Facebook,f89762d428b0d2fb739c9576a444006b
three_o’clock_928.png,Google,d68d2891fec41c48aa215ff33b91dbe8
delivery_truck_869.png,Facebook,4f33ea2ad9c19771ed38f35fc29a5d6c
wilted_flower_631.png,Google,edc4a2196712583fa3afcd17aaa0dd8b
small_orange_diamond_1539.png,Apple,fa4e445ae3547b55db417cad8d35d2ea
bison_533.png,Apple,28b67ad1c9c25ce80656c23df3e352ee
telescope_1290.png,Twitter,e81374d0f8b1a6f168741e8307d9e9f6
Japanese_“discount”_button_1502.png,Windows,52830d84271568652df045b87e0eaaa5
flag__Thailand_1779.png,Samsung,9f36920d87caae18162e9837eb5bb6a3
running_shoe_1104.png,Twitter,93023338eaee5194f33b3c503a0b70c3
raised_fist_177.png,Google,aa49ea19c620dcbca8da941dc7bf0040
flag__Israel_1663.png,Samsung,a49f323aae65a6e56375b16f355d111d
goblin_102.png,Google,c58b33b634c35feea3596a86479514f3
turtle_593.png,Facebook,907f987d04e89f4cef1273f08e15a83f
blue_book_1188.png,Google,f1e2be60946daec428a005d79a19b0a6
flag__Turkmenistan_1783.png,Google,01f58ac3b269346ae86667bcf1741eba
flag__Mauritania_1711.png,Apple,56543be7bd095fd1c218943adacd37cb
person_swimming_427.png,Apple,8af770cc6c905f48d661822983690aec
flag__South_Korea_1682.png,JoyPixels,e0859246a0c93e686820c182b81215fc
cloud_with_lightning_and_rain_969.png,Samsung,e6b5ee09643920046cc3a3141148285e
face_with_tongue_23.png,Facebook,5f66ec4e7986649324f058fdaf4a37ce
rescue_worker’s_helmet_1117.png,Google,5b4f26b693e43142d67da3947e887915
broom_1312.png,Apple,409dac5e205f0f03dd8e863665809f82
growing_heart_124.png,Windows,86365daa1b991a6b94d7edbe707915bb
onion_679.png,Google,638b947659bbf4e6cd16c4efc543423f
mate_770.png,Samsung,ad397941f9757a8b2fb84be73a3689b1
potable_water_1329.png,Windows,af1075fa57093fae1daa57228080c327
cloud_with_rain_973.png,Google,e6d61ba13021a6f7f63dfd9345e2c36a
monkey_510.png,JoyPixels,f534c57f8259e0db48100e6619246967
up-right_arrow_1354.png,Windows,cf26e0b9108647e4e34475a627901104
footprints_504.png,Twitter,98f7cd991ec7e83f54b7dad66082a4fd
busts_in_silhouette_502.png,Google,3711391a2b437d6ebc3ea5f166ddaf0e
raising_hands_182.png,Windows,58722fdaab5d127f955d6cfac64950ce
woman_getting_massage_377.png,Google,ac2532db34ab83c2f6b2667a2bf13e2a
flag__Ukraine_1791.png,Google,b05fdb8869e88607e53086695f7281fb
stop_button_1414.png,JoyPixels,5c4cc8bf2b081983e6924e8e04cad2ab
flag__Grenada_1637.png,Apple,96c5abeb6868a5eb1e10a5ebfbfd5a1e
teddy_bear_1059.png,Facebook,963e714271697e6fda932a17c9c072f3
hammer_and_wrench_1264.png,Twitter,c8a9ede907f824bd254c584d3caf079d
fairy_357.png,Windows,dbf34f7e5fdd77f0f4a60a7722b31512
oncoming_taxi_864.png,Facebook,ae6d75ceb4b948112aed15fad8a4f05a
flag__Japan_1674.png,JoyPixels,daefefa6a29208bbb7458fdd81a55150
cloud_with_rain_973.png,Windows,a021d631ea1a5a9d56ab6867e7aee46a
slightly_frowning_face_69.png,Twitter,6ebbf23c39a3194cee7957ef68e61c82
smiling_face_with_tear_21.png,JoyPixels,a9b5641e99d2a17854103e8c695aedcc
flag__Jordan_1673.png,Samsung,c576a34fe313932ca4ddc36245b76735
magnifying_glass_tilted_right_1178.png,Apple,029fe29fba43c117cc4bedc36267f42d
joystick_1055.png,Windows,9bb0bd88a760017b1ec31d787075d99c
Santa_Claus_345.png,Google,2d7c99682a595134a51b57f34ecaa7d2
man_surfing_422.png,Facebook,6da57a7cfa9aa19f381eee72fd82b0fe
flag__Hong_Kong_SAR_China_1654.png,JoyPixels,6fc8190b6306a053005f1e3ddd5f0fd8
garlic_678.png,JoyPixels,be38f74fdea926022710c8a11659b67c
backpack_1101.png,Twitter,ed0faa2a0dcbe59aa36110fcf6d72446
ghost_103.png,JoyPixels,97f047dfae7be4fe38625045e3927f47
baby_chick_577.png,Google,b13f44025eddace82f12e2e2bc967f5f
construction_worker_323.png,Twitter,224fe6a465a14255331c04bdda7fe23c
roller_coaster_840.png,Twitter,d4b8d7cb2900e7787d3f0069ee879632
envelope_with_arrow_1214.png,Google,98bdcc9420ad396fc9ea4549cce864fa
women’s_room_1332.png,Google,8d2cfc13d807e05647feac78abe6e4b6
backhand_index_pointing_up_171.png,Samsung,7ddea6beadfbf4930b51f11c06ab556c
Virgo_1391.png,Google,ecb8187e069b6b4b5da44d140a188d79
ram_542.png,Samsung,85920b81a2802c1d83bfe5e89b03c0a4
nesting_dolls_1061.png,JoyPixels,24e12b594d97036e63f7ab9947ae2aca
man_superhero_349.png,Twitter,3393ae190e26d13ad11a8c30acfab9cf
frowning_face_with_open_mouth_76.png,Facebook,4c57f7470c80a8f72ae41f15f3ef4cc8
woman_tipping_hand_249.png,Apple,ebc967e67df01cf0a608181bf0486035
couple_with_heart_470.png,Twitter,69d25c8e0b43d2bc749fe7e8415e16ed
female_sign_1423.png,Twitter,86fa4dbe2d8cbcda591408e99b09da63
man_raising_hand_251.png,Windows,e00de3ee73285c2e1bdc3b21e6cfb135
right_arrow_curving_left_1363.png,Facebook,8cd583a3a13c965097aefcb9f7fde354
salt_715.png,Facebook,510c11c4bb8d3c565d836940ee016416
flag__Papua_New_Guinea_1736.png,Samsung,69bc997331b5b52d49cba60699be365c
woman_judge_276.png,Google,6d94d13ad18e8c060819aa291c0a59b5
mechanical_arm_191.png,Twitter,5326bc378c4bfe44ed2671e0b4a87818
flag__Nauru_1729.png,Samsung,684c5cfbb23a17d423cfd3227b4d5590
upwards_button_1409.png,Windows,0e063a152bd92b07c9d19e602da72b9e
large_orange_diamond_1537.png,JoyPixels,fe409aaf9a3028d3edb4f0955af856aa
boxing_glove_1036.png,Apple,a9d34056fa70b77b32c5f727b793a01a
building_construction_796.png,Windows,99130d6f416b02f22775d10e5febf8e7
Pisces_1397.png,Windows,1159f7ebd309d0cb052bbfa5f282f625
video_camera_1175.png,Facebook,1156313c462572f724ae836c0fd97157
man_facepalming_260.png,Facebook,e201f6a456cbc66c7e87c9c730b9d8de
white_small_square_1536.png,Windows,defe73eb5239ba8e86f1cd8860562393
woman_artist_303.png,Google,84aee55b4124a13e5627cbabe829ae29
sparkling_heart_123.png,Google,405e7e638a03f818b05b423ce2bc711d
small_blue_diamond_1540.png,JoyPixels,92ffab89beb0737aaf028428262c4307
left_arrow_curving_right_1364.png,Google,51810ecb10073b8a808edefff691e4e1
gloves_1086.png,JoyPixels,32379f4abd41899081a88b560fc0cc8c
flying_saucer_912.png,Samsung,e41e2f75db767e6b6f6483c1e38c4cce
Japanese_dolls_1004.png,Samsung,79a6fd5fbf2154ab7c213e26efd64563
file_cabinet_1252.png,Twitter,b34b2b18623016d99ac951e6d184fde4
chart_increasing_1240.png,JoyPixels,3029ebe74ca9f8c657527ea635d2b881
pushpin_1244.png,Windows,5f935373a9feda901227f6093ba9bbc2
Santa_Claus_345.png,Windows,f5a40bcc57b016941140ee68d3994f49
man_scientist_293.png,JoyPixels,d1f289edc9963edc34ba41054541b1a4
musical_note_1132.png,Windows,73584e2987047f4cb98a60068007cc94
anger_symbol_143.png,Samsung,c9a30f2575a7dedcb21c976083826ada
black_large_square_1529.png,Apple,d2224ad6daf639f812215c5c6b242d7f
video_camera_1175.png,Samsung,f9aa1c403bf7c87dd33b16727a9b44d6
bullseye_1047.png,Twitter,563fe4ec3192ce67f60a2867722b63f7
keycap__5_1468.png,Samsung,94f42e8e87c8b26268e7d5f81c798953
gorilla_511.png,Windows,1a03ac92440645bab3f20d7f75d663da
person_gesturing_NO_241.png,JoyPixels,1eb7a5195333e2b9bdf93b77ad7eaa26
keycap__1_1464.png,Apple,24fc4561db13c3b794c19dc6abe8b95d
koala_565.png,Twitter,06bfcc84bd2fbc458191be758a894d32
flag__Iran_1668.png,Samsung,a7fdf8d06afe2845334cb6383954cf55
pouting_cat_115.png,Apple,0e703cad0a9637c2a739d5a39ffd6523
person_fencing_414.png,JoyPixels,ff9ae3c8e5ceba46185a1e2e7a4b6102
flag__Dominican_Republic_1618.png,Facebook,d5797656c33282245c7f6553636f0aab
yen_banknote_1203.png,Samsung,748823ac9373c16aa9dd115be84619bb
flag__Malaysia_1718.png,Samsung,af3693a46592291a44bee35d4dc08ac0
dumpling_731.png,Apple,595cc0d03bc02889c6df0b8d13522cb4
speedboat_895.png,Twitter,4ce7b698e221c500c64f41d3bb51dcef
fish_604.png,JoyPixels,a0e48eb3972e103175e69aa45bd8105c
ram_542.png,JoyPixels,0532b74172327bf898edb9398ae43e82
flag__Libya_1696.png,Google,b446ed616ee44fb4e3e1f8adfed80147
footprints_504.png,Samsung,f5d1e8f1b3d09cb55c63e24d03743c5e
beer_mug_763.png,Samsung,2d17ae0dbc4ee68010ff86f3722c4d90
woman_superhero_350.png,Apple,50b201d231f3b4e7b52981d2bfd2f305
church_821.png,Google,0bf3627b95d3f3e3483351694a15e0ba
motorized_wheelchair_876.png,Windows,f023e3e43413015b995506d6b0a27951
herb_643.png,Apple,a2c16888c55fb3c74471ed8a6d7b4907
eagle_582.png,Apple,780525be4a60ecab74bb75dc0c5be5f1
alembic_1285.png,Facebook,6cb1806589f5c750123279a9e6d727e3
twelve-thirty_923.png,Twitter,310baec788b6a9f5feaa3c90359ae848
mage_354.png,Google,73737a0e89e61b4e905924cd0df89f2e
Japanese_post_office_806.png,Samsung,5276245a5cd7a45319e3663b2bdd3471
globe_showing_Europe-Africa_778.png,JoyPixels,89c26c304e88c3619cb1ea5433d477e8
keycap__7_1470.png,JoyPixels,7d2bb0f821f80415ee9e25055540889b
goat_544.png,Google,6040428886268cc7258332099cce6c3b
scarf_1085.png,Facebook,e5818b4bd6ca06c2dbcb61634b3181ea
speaker_medium_volume_1124.png,Samsung,1f1e897ade6087495f3e709745395b53
eyes_203.png,Windows,45eaa5dc13460a6e4db2767cf6b41d04
spider_web_620.png,Samsung,23e10331478484d550fee76884ed8682
briefs_1093.png,Apple,7bb01b3e9084bb19f60b2e2a48a1ffae
copyright_1458.png,Samsung,4bfeaf3401b4388c0f3cd5a6bd8787ec
man_zombie_373.png,Samsung,086e8e24f9cb6c510dd82b53e0c352f7
baby_207.png,JoyPixels,cc6105fb8b8e4c4cc93d111e4852cf4b
breast-feeding_340.png,Samsung,0e1aa14bc4aae4d80a598a2927554a57
"couple_with_heart__woman,_woman_473.png",JoyPixels,bc48328d27a804f45a626622208d12c9
dragon_face_596.png,Google,366d33181d87481647da26e48d788f8f
doughnut_742.png,JoyPixels,0907a6bf7e11675876afd14523e9b4d6
derelict_house_802.png,Twitter,d2784cf94ae03882739bec76e649b57f
musical_note_1132.png,Twitter,509cd03904e64d1a3816fb62aa878665
flag__Pitcairn_Islands_1741.png,Google,9f28f7a9b1c55a9525722d6cd110badf
croissant_684.png,Google,b3516ab1c0aca28ebaf256bcd94c848e
woman__bald_228.png,Google,e98cd156c2481948f6fc24de47ce315f
microphone_1137.png,Twitter,008702efe171fe7d87abd0fad1c59341
horizontal_traffic_light_888.png,Windows,bfb759fb50d435d5e302304ea03292f4
bow_and_arrow_1269.png,JoyPixels,ef8d479b53dcc5e1d001f38470437933
orange_heart_134.png,Facebook,b5d869204a67559a8f177d811e0aa78d
backpack_1101.png,Samsung,390e330982e7db5dca67a7164420f716
brick_797.png,Samsung,b211ec19ed4c701bf6766f64a22ce1aa
flag__Kenya_1675.png,JoyPixels,6da4e572e75626ecf7e6b073a36310c6
CL_button_1482.png,Samsung,ce400165356b0601399ed698ad7be426
tent_828.png,Windows,255e392d3c9fc95ecfc777a6693d67fb
purse_1097.png,Facebook,bafdd4632d81d3cb2217e6aed163b2a5
man_pouting_239.png,JoyPixels,5a7de54249249c359230853ba29fdec2
owl_585.png,JoyPixels,544bce2ad3b3346d8abd624e66815599
flag__Libya_1696.png,Samsung,34cd51723c6ca0747d536447dba656a3
"family__man,_woman,_girl,_boy_477.png",Apple,aa2784f88006ba5dbbef990583092b89
"family__woman,_woman,_girl,_girl_489.png",Twitter,d146f732ff86fe33e0d5330b158131fe
kite_1049.png,JoyPixels,bd36709aedd1f32f00fb502f4c051e24
star_963.png,Google,9f132c01bf3e69a67e89ca2ddca546b4
television_1172.png,Samsung,8652c40217b3351285e7be6ac41bd583
hedgehog_561.png,Apple,824f7805c7e4faa5e36b55608be2688a
rescue_worker’s_helmet_1117.png,Apple,b6b8ff4c7c9046f9f74fdaf850a1b680
shark_607.png,JoyPixels,7bdb4f7d50cfb0026e7213e1fc0f9a8d
face_with_steam_from_nose_91.png,Google,c3b713701cb36546b3539505ec1e80ea
