file_name,platform,hash
smiling_face_with_halo_12.png,Twitter,e53e385a68363a25f1eccc9a6a6bb14b
smiling_face_with_halo_12.png,JoyPixels,5fbfe4382997dafd285d549043fc1317
smiling_face_with_halo_12.png,Samsung,a52e103e2777d3c18d3c79198e0724fc
smiling_face_with_hearts_13.png,Apple,421789e4858485e4ff8734d4136ca698
smiling_face_with_hearts_13.png,Google,fbb0535bdede114ba8197a5bc57e9a5a
smiling_face_with_hearts_13.png,Facebook,b64ab21244a548455802b9f257b23a30
smiling_face_with_hearts_13.png,Windows,0434f9da6475eb947222972df6830316
smiling_face_with_hearts_13.png,Twitter,4397cc4008893bf37c2afc62e0966615
smiling_face_with_hearts_13.png,JoyPixels,2b24405b8ab80a264d8c884a696f63e4
smiling_face_with_hearts_13.png,Samsung,363d09f61bc3968a027716ef14f2f6ef
smiling_face_with_heart-eyes_14.png,Apple,8780c6e3fa2048859bb94ac00b707185
smiling_face_with_heart-eyes_14.png,Google,3a1fd0b54f0d159f2d15e12295b0ff13
smiling_face_with_heart-eyes_14.png,Facebook,632a279f55f1417a644804243120d916
smiling_face_with_heart-eyes_14.png,Windows,fb77155e34b959650b6dc9a3ceb5b57d
smiling_face_with_heart-eyes_14.png,Twitter,7df0abbe6af9d220a6f0fc2a389394e8
smiling_face_with_heart-eyes_14.png,JoyPixels,8d7b69df14b57af41a0618649cd144d5
smiling_face_with_heart-eyes_14.png,Samsung,5bc069cf4319ce0ef338ff2f3232f4ae
star-struck_15.png,Apple,250590ec9a03380f80a40fbf1e62ffed
star-struck_15.png,Google,18a5ff4716b6762840aa0fdd7dd61cd6
star-struck_15.png,Facebook,4cd3e8ec3c55fc47158079aa60d38228
star-struck_15.png,Windows,9be9452e5ca5b82d21722ed91a46b833
star-struck_15.png,Twitter,121fe41ff17c002cc87291eb3df5a9ff
star-struck_15.png,JoyPixels,0adea33c41d6fb70b989b79b06a9e32a
star-struck_15.png,Samsung,4fcc6cfa93040793820cf26613b9a33b
face_blowing_a_kiss_16.png,Apple,cc04bd6bf1d61c2ed3f750a871e389ea
face_blowing_a_kiss_16.png,Google,3080d62a957882c0782eafc3d06549e0
face_blowing_a_kiss_16.png,Facebook,b3b0a8488a6d3167258ce4b8a6eac553
face_blowing_a_kiss_16.png,Windows,69af52ecd06197b3744bd8cc367bb020
face_blowing_a_kiss_16.png,Twitter,1e2fb91d0ecad713c5bdac6e024f1a1c
face_blowing_a_kiss_16.png,JoyPixels,55217c612af695abea41b4645ebb323b
face_blowing_a_kiss_16.png,Samsung,2387300709ca954432b8db97135759e6
kissing_face_17.png,Apple,58fa2114a5999a811b97862efbc13c29
kissing_face_17.png,Google,fa1b09b0ee16ed748847d5a270d19cb1
kissing_face_17.png,Facebook,13265e2bdc7740358a602f5ce7e8d362
kissing_face_17.png,Windows,90b1681b5406f938e10b70c0e8aa56c0
kissing_face_17.png,Twitter,1ac64eef6e87cb581dd5f56e2531f5f6
kissing_face_17.png,JoyPixels,8873e5e33d5c122ad55c2098953234c3
kissing_face_17.png,Samsung,3d5c472d9dcbb6931459771f04f4af64
smiling_face_18.png,Apple,0e4c8421e5b2bfb2cfd9ce9958ae4c68
smiling_face_18.png,Google,5f64bea1e82e437ee29bb4702ef518d4
smiling_face_18.png,Facebook,91dcd397b79352f09198354d43cf7ece
smiling_face_18.png,Windows,b9ad464b787ddac68bec2718ce155551
smiling_face_18.png,Twitter,e232abc12df3abc6457e46ea93ee7246
smiling_face_18.png,JoyPixels,34dee01f5008258be17bb06d1c1ae023
smiling_face_18.png,Samsung,6341e40efce950f58cf84d0e0bdf9204
kissing_face_with_closed_eyes_19.png,Apple,3aa183574ec940bf24edacafc1425aa9
kissing_face_with_closed_eyes_19.png,Google,c4e789b77f8294a1e8200c0683619273
kissing_face_with_closed_eyes_19.png,Facebook,883ff88a3121a5374f588c0d2794f950
kissing_face_with_closed_eyes_19.png,Windows,bc04dae6f1e339f9d92a82a763425161
kissing_face_with_closed_eyes_19.png,Twitter,c12c1b6571e6676b1ddfeac131690b40
kissing_face_with_closed_eyes_19.png,JoyPixels,6c7609c087b87600684328a1b3da3030
kissing_face_with_closed_eyes_19.png,Samsung,ee6f9646eecde91a1adb19ade10f7e76
kissing_face_with_smiling_eyes_20.png,Apple,50f6986db97f8db829ba5cb5ed300b35
kissing_face_with_smiling_eyes_20.png,Google,21f2ac1e44a7eef63e073319b44f0a03
kissing_face_with_smiling_eyes_20.png,Facebook,e49ed911ea5ec4ececcdb940a588c3e5
kissing_face_with_smiling_eyes_20.png,Windows,06475511a800d3335f25d8f702074a41
kissing_face_with_smiling_eyes_20.png,Twitter,68e636149f9f041dd5dcc914437ed242
kissing_face_with_smiling_eyes_20.png,JoyPixels,1eb92e9d97ba91cecd420717574c1d9b
kissing_face_with_smiling_eyes_20.png,Samsung,52cd03929bc616deb7cef2eb64b0b7f4
smiling_face_with_tear_21.png,Apple,9eb3a48182dee459289520da125ed942
smiling_face_with_tear_21.png,Google,1650dee7cf168295a05403b91d84acb9
smiling_face_with_tear_21.png,Twitter,01d16cfe0d1ef6d10af381148f80d851
smiling_face_with_tear_21.png,JoyPixels,a9b5641e99d2a17854103e8c695aedcc
face_savoring_food_22.png,Apple,3a902a71a2c171cd098d121f81c520d8
face_savoring_food_22.png,Google,74de6c3a48102e78f4c6e70e3c365a08
face_savoring_food_22.png,Facebook,ea1d5a0afa588616f982e4054ddf4224
face_savoring_food_22.png,Windows,7a14a99fa8b43eee8b18754f192506bb
face_savoring_food_22.png,Twitter,f7d69d9edeed7fbdd234dd4db2c6ac7c
face_savoring_food_22.png,JoyPixels,f6fe4a4805e67ee1f0eb50d115b5e2b7
face_savoring_food_22.png,Samsung,8236acdb63af1130ee0151c6d06088e8
face_with_tongue_23.png,Apple,10d0add7ac41173db884b935b362ab26
face_with_tongue_23.png,Google,966034688f7d3f701598e4b4413dea07
face_with_tongue_23.png,Facebook,5f66ec4e7986649324f058fdaf4a37ce
face_with_tongue_23.png,Windows,b77fcbab1a36f050acfdb002615f94db
face_with_tongue_23.png,Twitter,8830f1b24c0d0db0a26eb6e473354458
face_with_tongue_23.png,JoyPixels,eaabb9aef7ec3528a1df7625a00c4eea
face_with_tongue_23.png,Samsung,91fa5a989522ce948e0a4f95bd41a1dd
winking_face_with_tongue_24.png,Apple,e7779b619cd9749f98a3b790971d7cf8
winking_face_with_tongue_24.png,Google,2e58fd09be2c9157c8f2011da14ed090
winking_face_with_tongue_24.png,Facebook,bb8acf15529bbcb03aa359fed32beab8
winking_face_with_tongue_24.png,Windows,2418a5d4c186f95dd594698c7e021cbc
winking_face_with_tongue_24.png,Twitter,d4aed973fe67d0ec0dba23c68fc7cb2b
winking_face_with_tongue_24.png,JoyPixels,4ff1b6b97b2742ce0ee787748809add2
winking_face_with_tongue_24.png,Samsung,b2beaa2f1ee575b6453a469e301ffd8f
zany_face_25.png,Apple,b91d942a2935b5b9882ba30d53f148d7
zany_face_25.png,Google,7f61555dcd81937272e115f3837683b2
zany_face_25.png,Facebook,0ae946e14f8b233dbfbe59003bda67fb
zany_face_25.png,Windows,de3e379f78c00da8a8b781d277450f76
zany_face_25.png,Twitter,536e252ad63a8897931bc001d395051a
zany_face_25.png,JoyPixels,802567910738aeab8bc2df8989fec54b
zany_face_25.png,Samsung,c1927316810470b50319acecccdb0efd
squinting_face_with_tongue_26.png,Apple,37b47f8645cf63bc5f7b3a9350efdeb1
squinting_face_with_tongue_26.png,Google,6366e1dbd52d5d9ef8bd81683aa2a6bc
squinting_face_with_tongue_26.png,Facebook,dcba45db546994e8112df937f07b32ea
squinting_face_with_tongue_26.png,Windows,d2ebd5396473d86c5b684a240c12b62b
squinting_face_with_tongue_26.png,Twitter,bfbd1a3b7efbd3e8fe2f4df60b56d498
squinting_face_with_tongue_26.png,JoyPixels,476a618d61c4d0e2689fc2cbb1c1ea92
squinting_face_with_tongue_26.png,Samsung,04070f5b96634b13a074c21b46b114ac
money-mouth_face_27.png,Apple,e2d81e0e63a147d887e603d9ea3624ed
money-mouth_face_27.png,Google,3c8e677ecb571647f1a4157d412cf6a8
money-mouth_face_27.png,Facebook,ca81a7146d7c245e424bc29c35337da8
money-mouth_face_27.png,Windows,07dc6eeead44f34aca619b100f058d8d
money-mouth_face_27.png,Twitter,cf34de0232c34a96c51232ac19d1d0b9
money-mouth_face_27.png,JoyPixels,22048438de109c53790bb6a648d4b6d1
money-mouth_face_27.png,Samsung,9ee1a63c245010b87cd247bf42f83275
hugging_face_28.png,Apple,cbd6ac28be4a428374e112e226b9f687
hugging_face_28.png,Google,51afbdb0ff33c76eae66221010c16cb9
hugging_face_28.png,Facebook,26d7271883ddf80ecabf3f3d9ef7f4ef
hugging_face_28.png,Windows,24b930c5dadb2c9b3079a7712f961590
hugging_face_28.png,Twitter,9367e810d797ea69985456f482d49a8d
hugging_face_28.png,JoyPixels,5ea5e7f1e33b7916c91a0a34f0cda05a
hugging_face_28.png,Samsung,a035137107e01244835a2a91ac67710d
face_with_hand_over_mouth_29.png,Apple,bc8fe4c45796dc65bf11589dfe9150fd
face_with_hand_over_mouth_29.png,Google,9ec821f1e6997c08833e44ad16b2f754
face_with_hand_over_mouth_29.png,Facebook,a03aac9018321b12397a775ad2b006d9
face_with_hand_over_mouth_29.png,Windows,da9d7d9c8e0f282c59c4d69fd524d848
face_with_hand_over_mouth_29.png,Twitter,75c3aaefe8e00680863d56f75478f13c
face_with_hand_over_mouth_29.png,JoyPixels,f04a8564dc33cd31a1634d92a296d73f
face_with_hand_over_mouth_29.png,Samsung,fc3a8447029e9abf3beef61011cdf4fb
shushing_face_30.png,Apple,7f96b39bdc0898210b497c280ddda430
shushing_face_30.png,Google,d909207838b332659a92adbcfbb3f229
shushing_face_30.png,Facebook,ba548f59942d9e4ab077c581b36d8d4f
shushing_face_30.png,Windows,6f92be0e7ffedaad35f218b059bfaf1c
shushing_face_30.png,Twitter,256fe084f80409d15d4b25a1bafb814e
shushing_face_30.png,JoyPixels,648fe159875392c9c8a2079e1cbcdc1b
shushing_face_30.png,Samsung,19f3461d278ef75f86a47213eb47f5a2
thinking_face_31.png,Apple,3100bcb255485c7dd3b67d8780556e49
thinking_face_31.png,Google,8d19df5bc79ef908e7512a3af9a31419
thinking_face_31.png,Facebook,79506d1e34a6f02e821fef7c8750495b
thinking_face_31.png,Windows,311db8b2c36f0306a3a1be9eb198198e
thinking_face_31.png,Twitter,5fb4adfc0cd59bed6866392635958da3
thinking_face_31.png,JoyPixels,bb5e0fb327fbdf2bb5ea145064a3c52d
thinking_face_31.png,Samsung,91a9d509af0e7b3c5161403c23ed7fb9
zipper-mouth_face_32.png,Apple,f28625069456dfc00a2672258f64383d
zipper-mouth_face_32.png,Google,4066b13da70c20b2b146e7a65d681a08
zipper-mouth_face_32.png,Facebook,15c5f74335a3aa74ee20a7efd9f676e8
zipper-mouth_face_32.png,Windows,1ce65c2adb815a88514ecf7745579588
zipper-mouth_face_32.png,Twitter,43adec1d6cbb52207d900aecb3f2d505
zipper-mouth_face_32.png,JoyPixels,628f9ef31f91599233f7d55c9b0d1bba
zipper-mouth_face_32.png,Samsung,368eb84a3857909d448f2a207b902361
face_with_raised_eyebrow_33.png,Apple,56dc1363ff5a878e297c2d8d7ebcc376
face_with_raised_eyebrow_33.png,Google,e4d507bbaf76d01360083849026fa2b8
face_with_raised_eyebrow_33.png,Facebook,95974cb96e8646cf5c6442dfbf87faec
face_with_raised_eyebrow_33.png,Windows,a6a25ec3f9772414bd2951b6ea914054
face_with_raised_eyebrow_33.png,Twitter,13497cf4ea687158eb72f2482f62ea46
face_with_raised_eyebrow_33.png,JoyPixels,fdd9f4abe1daf508aacdd4c92973d458
face_with_raised_eyebrow_33.png,Samsung,0ae5125a58273753e0f88d5845c24d88
neutral_face_34.png,Apple,1f8eada2b4dd52e12e6d29c31e2db6b8
neutral_face_34.png,Google,e6ba929dca3d428e21c8fa2f9aa4ec86
neutral_face_34.png,Facebook,5e8a9b1578e9e83db397188483d56355
neutral_face_34.png,Windows,bff01547d7d73d8e2f6d98a45aab9a46
neutral_face_34.png,Twitter,d764fa3a6ecf1d61a7d7719e03119881
neutral_face_34.png,JoyPixels,e3b78143f63cd43caee4bc6e1ee898d7
neutral_face_34.png,Samsung,b5a12575875e868b504e50969087c1d8
expressionless_face_35.png,Apple,6654d8c4d2376c2bb58c7f4360e5304f
expressionless_face_35.png,Google,164d08435bfc9f77e09ec712c494966d
expressionless_face_35.png,Facebook,ae0a7da01ecac1a955aad271341ac24c
expressionless_face_35.png,Windows,f8dc42eeac5df11a93fc7a39f8b69d60
expressionless_face_35.png,Twitter,fdd18089cae5729ba714f89512d4687c
expressionless_face_35.png,JoyPixels,0096d96075514ec19ea605544344817e
expressionless_face_35.png,Samsung,7d3a2ae9601aa69352fbd51c2eea939a
face_without_mouth_36.png,Apple,bb0d82a430dc51423f9d7af0dff4a829
face_without_mouth_36.png,Google,cc9e37f44699fca0c142f95a90bd160a
face_without_mouth_36.png,Facebook,48b7cb7227542cca77169978dfc2eaee
face_without_mouth_36.png,Windows,7a5f67f188e664ae9fed59b5340b5c5f
face_without_mouth_36.png,Twitter,a3e8053391ef36513ac6f65c5a2e6999
face_without_mouth_36.png,JoyPixels,93b5876007af4b5d3671e3a6970632c6
face_without_mouth_36.png,Samsung,f811a4f7fb546f03ea428d38dd25432c
⊛_face_in_clouds_37.png,Apple,1185e034a6c5439f2336d9657cd66b7f
smirking_face_38.png,Apple,52a3ae165285c58a4a2c50f65e2920e3
smirking_face_38.png,Google,971d27331b1a3915ebfcb18855f12ef5
smirking_face_38.png,Facebook,493de0be73608df04114b107190132ec
smirking_face_38.png,Windows,605c7cb71e751d509d94b68bcc9072c5
smirking_face_38.png,Twitter,1468adfe4564103e48e975c4ff98d0a9
smirking_face_38.png,JoyPixels,6d3bf882e4edc1bfdf6af334eb512018
smirking_face_38.png,Samsung,64391bffe91c24a155cc101ffa0be596
unamused_face_39.png,Apple,3f5eb6d91a79e420e003af5816403a09
unamused_face_39.png,Google,b9d16acefb340be74f17ca6213d40606
unamused_face_39.png,Facebook,3cd88fe73a1b50995b5c7fda457493d5
unamused_face_39.png,Windows,b9309b7a9126c05ee323093c964b5f43
unamused_face_39.png,Twitter,bec898a75b54ba16ab8d5898a8a3f54c
unamused_face_39.png,JoyPixels,1339265f7490203f5f3e76b17e96cfe3
unamused_face_39.png,Samsung,d6b31a5a39273568ef3455c24bff1a5f
face_with_rolling_eyes_40.png,Apple,c2d3996da61d9790fd222eb228069b2d
face_with_rolling_eyes_40.png,Google,f3cb94b0578b629153638f24a2e31192
face_with_rolling_eyes_40.png,Facebook,c9cbf4a2c796ce6f68cf7e19b049deb9
face_with_rolling_eyes_40.png,Windows,0cf647d6a9c1b92004a1449613e15e7f
face_with_rolling_eyes_40.png,Twitter,5cc43651a6c0ce1fdba14adae09e03d3
face_with_rolling_eyes_40.png,JoyPixels,8e2659e620de60598bd9d39841906e19
face_with_rolling_eyes_40.png,Samsung,98a026b27577a802e812a3dd2ecc5f00
grimacing_face_41.png,Apple,d3a64890c3a1dad9904ee1594a2cd8bc
grimacing_face_41.png,Google,b9d5d0a4595b2d903dae1229be9437f5
grimacing_face_41.png,Facebook,0271bf101be214beaef822e5a6280291
grimacing_face_41.png,Windows,240d74d03d507d945551e2778d501498
grimacing_face_41.png,Twitter,adebcdec87a63b4db196f8363c1071f7
grimacing_face_41.png,JoyPixels,adc10da34ec7473ff61dd87a25fbf31a
grimacing_face_41.png,Samsung,83625c4ba25e32bfe148333e6fc2a25c
⊛_face_exhaling_42.png,Apple,35e72298f9218108aca0b1a3df06c83a
lying_face_43.png,Apple,67115a23cbb781e01a27785d86a4c7c8
lying_face_43.png,Google,c9cf6220d1b622eb529de3dc924bab5f
lying_face_43.png,Facebook,f70d6b80b330f618805dc6cc520bdae1
lying_face_43.png,Windows,27d1b840b52c50b22dfcd7cc31b37b91
lying_face_43.png,Twitter,575e9fee70d6a49845f63844268f69ad
lying_face_43.png,JoyPixels,87cb97864bbaa4704b31a19b86e36a36
lying_face_43.png,Samsung,cf9895a6f7e8ed7afdd0e3c777537406
relieved_face_44.png,Apple,a42a35067b1cd3def14c8d8b8dee05b8
relieved_face_44.png,Google,6212349bc41382bd4de983d21fa1d882
relieved_face_44.png,Facebook,931974b9032dec2d16bc8cf9fa7b9315
relieved_face_44.png,Windows,e523c21931deaf75f16b05d7f9662338
relieved_face_44.png,Twitter,9685e599043768713e5b80d2ff21d80d
relieved_face_44.png,JoyPixels,73ccc37fc1bb478f5946ba700e3888e3
relieved_face_44.png,Samsung,26dc700defddbcff981d241bc09cb1af
pensive_face_45.png,Apple,1e74b53d7d9cac4ac2d26429dc478e35
pensive_face_45.png,Google,afffd72d0c26785c1ccacf17393674d3
pensive_face_45.png,Facebook,1c10a5f288e2418ed70dc22e580edbd0
pensive_face_45.png,Windows,90c7583e32d04c5a6aac80255a35f528
pensive_face_45.png,Twitter,3f77d577889c793455b4099e484c68e8
pensive_face_45.png,JoyPixels,8fb37382b4dfc99c5057c2d0e2cf86d0
pensive_face_45.png,Samsung,ce8e21ba10f3cde6724ec61154e94a5f
sleepy_face_46.png,Apple,675bffcedd41349d5d7de3d897f8c397
sleepy_face_46.png,Google,072d65d756bc6b506eab0e1fbef79966
sleepy_face_46.png,Facebook,98dd08fdccde1b8ef170d19ef5c119fa
sleepy_face_46.png,Windows,2e5effefda4f42a356a60fe52174bb87
sleepy_face_46.png,Twitter,0cde38417003733e318aa7d50c84de61
sleepy_face_46.png,JoyPixels,aa5f07164c7787abce53b0a364a9f1e8
sleepy_face_46.png,Samsung,ec0af6f32b55c2b276de50c487e62f42
drooling_face_47.png,Apple,b01cd572b733516cc9bc2d429dfafaa4
drooling_face_47.png,Google,8d29d6a08880066e11cc0e1ad3c762de
drooling_face_47.png,Facebook,8edfd48b6a51cc1038e21ee8d604049f
drooling_face_47.png,Windows,f1b90de9f195f2736258c8edb51d9b74
drooling_face_47.png,Twitter,c5a7404bfac9d923cb053db6e6faf192
drooling_face_47.png,JoyPixels,b19d340867a913e086023382b6b133f8
drooling_face_47.png,Samsung,6ff817bac3db785f77a5c3af9f9ce2bb
sleeping_face_48.png,Apple,1bcb4672babe3aca5bb926f83cc86e4f
sleeping_face_48.png,Google,d7b522917c86d51f79c7af424b0e4379
sleeping_face_48.png,Facebook,df96c7d68135a809c7023f132bf4803d
sleeping_face_48.png,Windows,f1a2e89ad3ed101dd40fb9f67c46e501
sleeping_face_48.png,Twitter,e05fc242525b92fd4aef5d518940c6ab
sleeping_face_48.png,JoyPixels,a7c095c99a9934a6e9bd2ae818406444
sleeping_face_48.png,Samsung,95497c4297ee24424816dc82cdd953bd
face_with_medical_mask_49.png,Apple,d9715b551db4d056e18ca314230118d2
face_with_medical_mask_49.png,Google,32c751e4f918d91e3d0e5144c454b009
face_with_medical_mask_49.png,Facebook,036fe6e34efea3aece15ee6c9ec715b0
face_with_medical_mask_49.png,Windows,d6de97e9fe0c6c19e2dcb7d07ec0e6a0
face_with_medical_mask_49.png,Twitter,4bf519d2919776411e8b26183c20c507
face_with_medical_mask_49.png,JoyPixels,62032786ea07072bc5642bbd4d5219d6
face_with_medical_mask_49.png,Samsung,b552520061e72d03cb0fdeedbfc9b364
face_with_thermometer_50.png,Apple,27fb19968aca06432ac71f570dd7a8d2
face_with_thermometer_50.png,Google,06429a62863bed32bf2ec313c28103b4
face_with_thermometer_50.png,Facebook,21f45f1f172c0aa9776f0542f7468cda
face_with_thermometer_50.png,Windows,88d3545b34000b6d64795c3326d04b4b
face_with_thermometer_50.png,Twitter,c9f713eac1ec0fbe3993f5e735476169
face_with_thermometer_50.png,JoyPixels,d3695b452c8dbc90f6a689c58faafb02
face_with_thermometer_50.png,Samsung,8846bf0af8064e21fc70704dea9fb5d7
face_with_head-bandage_51.png,Apple,3d7b7872653e9acff38dbd1b7202bf08
face_with_head-bandage_51.png,Google,958d4a7a4bcbade6ddaa950255a914d0
face_with_head-bandage_51.png,Facebook,507c525eaeb9ba6f8739176b72f6bd9a
face_with_head-bandage_51.png,Windows,c77cfd6a59fe11d94d302e9fcfbbca94
face_with_head-bandage_51.png,Twitter,f13c6800f1de95ec49f8c8ab2b8e17f1
face_with_head-bandage_51.png,JoyPixels,e4c4f25926370c5ef9f9bfa1f2d74eac
